index,_id,channel,created_at,duration,lang,machine_id,ts,tui,tv,url,zip_url,date
3434711,{'$oid': '5bb2b516a2c09d0007236a46'},WSFL_CW_MIAMI,{'$date': '2018-10-02T00:00:22.476Z'},900000,dflt,ENSWERCCR7_39_5,{'$numberLong': '1538437500000'},251546397,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WSFL_CW_MIAMI/ccaptions/2018/10/01/262162b5eed97d63769193fa1f7d4489.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_5/WSFL_CW_MIAMI/ccaptions/2018/10/01/262162b5eed97d63769193fa1f7d4489.cc.gz,2018-10-02 00:00:22.476
3434712,{'$oid': '5bb2b516a3aaad0007a69eb5'},WRDM_TELEMUNDO_HARTFORD,{'$date': '2018-10-02T00:00:22.917Z'},900000,dflt,ENSWERCCR7_104_173,{'$numberLong': '1538437500000'},306217869,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_104_173/WRDM_TELEMUNDO_HARTFORD/ccaptions/2018/10/01/4ae3e028df0110b6e7bc8dfc75eab689.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_104_173/WRDM_TELEMUNDO_HARTFORD/ccaptions/2018/10/01/4ae3e028df0110b6e7bc8dfc75eab689.cc.gz,2018-10-02 00:00:22.917
3434713,{'$oid': '5bb2b516ca90350007e7089c'},KCNC_CBS_DENVER,{'$date': '2018-10-02T00:00:22.788Z'},900000,dflt,ENSWERCCR7_221_102,{'$numberLong': '1538437500000'},251536151,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_102/KCNC_CBS_DENVER/ccaptions/2018/10/01/61544b90ed2244117da89b8d72996242.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_102/KCNC_CBS_DENVER/ccaptions/2018/10/01/61544b90ed2244117da89b8d72996242.cc.gz,2018-10-02 00:00:22.788
3434714,{'$oid': '5bb2b516cd234a0007a09b84'},KFMB_CBS_SAN_DIEGO,{'$date': '2018-10-02T00:00:22.390Z'},900000,dflt,ENSWERCCR7_1_244,{'$numberLong': '1538437500000'},251538161,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_244/KFMB_CBS_SAN_DIEGO/ccaptions/2018/10/01/1dafb2a5699f7fe7a876a1c7352d9c3f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_244/KFMB_CBS_SAN_DIEGO/ccaptions/2018/10/01/1dafb2a5699f7fe7a876a1c7352d9c3f.cc.gz,2018-10-02 00:00:22.390
3434715,{'$oid': '5bb2b516cd234a0007a09b85'},KSWB_FOX_SAN_DIEGO,{'$date': '2018-10-02T00:00:22.499Z'},900000,dflt,ENSWERCCR7_1_244,{'$numberLong': '1538437500000'},251546624,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_244/KSWB_FOX_SAN_DIEGO/ccaptions/2018/10/01/9eab6b8173990221a03ac77c13ab3cde.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_244/KSWB_FOX_SAN_DIEGO/ccaptions/2018/10/01/9eab6b8173990221a03ac77c13ab3cde.cc.gz,2018-10-02 00:00:22.499
3434716,{'$oid': '5bb2b516cd234a0007a09b86'},KGTV_ABC_SAN_DIEGO,{'$date': '2018-10-02T00:00:22.606Z'},900000,dflt,ENSWERCCR7_1_244,{'$numberLong': '1538437500000'},251537833,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_244/KGTV_ABC_SAN_DIEGO/ccaptions/2018/10/01/9f216b236a4627b9cd042990b30a01de.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_244/KGTV_ABC_SAN_DIEGO/ccaptions/2018/10/01/9f216b236a4627b9cd042990b30a01de.cc.gz,2018-10-02 00:00:22.606
3434717,{'$oid': '5bb2b516ced0680009589da7'},COMEDY_CENTRAL_EAST_HD,{'$date': '2018-10-02T00:00:22.133Z'},900000,dflt,ENSWERCCR4_ingest189,{'$numberLong': '1538437500000'},251547185,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/COMEDY_CENTRAL_EAST_HD/ccaptions/2018/10/01/370624567b7d9b4183116a47242a7040.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/COMEDY_CENTRAL_EAST_HD/ccaptions/2018/10/01/370624567b7d9b4183116a47242a7040.cc.gz,2018-10-02 00:00:22.133
3434718,{'$oid': '5bb2b51709144500073dc708'},UNIVISION_WXTV_NEW_YORK,{'$date': '2018-10-02T00:00:23.951Z'},900000,dflt,ENSWERCCR7_67,{'$numberLong': '1538437500000'},251535138,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_67/UNIVISION_WXTV_NEW_YORK/ccaptions/2018/10/01/cb9512ab77f0fad2cc66677e38172b2f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_67/UNIVISION_WXTV_NEW_YORK/ccaptions/2018/10/01/cb9512ab77f0fad2cc66677e38172b2f.cc.gz,2018-10-02 00:00:23.951
3434719,{'$oid': '5bb2b517198c030007a000fb'},KTMD_TELEMUNDO_HOUSTON,{'$date': '2018-10-02T00:00:23.453Z'},900000,dflt,ENSWERCCR7_214,{'$numberLong': '1538437500000'},251537276,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_214/KTMD_TELEMUNDO_HOUSTON/ccaptions/2018/10/01/9c9cbe3cb8f05dc3442cc274f99d9a2d.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_214/KTMD_TELEMUNDO_HOUSTON/ccaptions/2018/10/01/9c9cbe3cb8f05dc3442cc274f99d9a2d.cc.gz,2018-10-02 00:00:23.453
3434720,{'$oid': '5bb2b5172b122b00071afaba'},WNLO_CW_BUFFALO,{'$date': '2018-10-02T00:00:23.943Z'},900000,dflt,ENSWERCCR7_53_29,{'$numberLong': '1538437500000'},251546208,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_53_29/WNLO_CW_BUFFALO/ccaptions/2018/10/01/2f080c98c3705c8bfa866d06c98bf865.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_53_29/WNLO_CW_BUFFALO/ccaptions/2018/10/01/2f080c98c3705c8bfa866d06c98bf865.cc.gz,2018-10-02 00:00:23.943
3434721,{'$oid': '5bb2b5174d9caa000740e3b0'},WBFS_MY_NETWORK_MIAMI,{'$date': '2018-10-02T00:00:23.407Z'},900000,dflt,ENSWERCCR7_39_6,{'$numberLong': '1538437500000'},251549898,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_6/WBFS_MY_NETWORK_MIAMI/ccaptions/2018/10/01/9c459f998af8b69b67e3dd95a251ba3f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_39_6/WBFS_MY_NETWORK_MIAMI/ccaptions/2018/10/01/9c459f998af8b69b67e3dd95a251ba3f.cc.gz,2018-10-02 00:00:23.407
3434722,{'$oid': '5bb2b51762a5c800075fb484'},NBA_TV_HD,{'$date': '2018-10-02T00:00:23.216Z'},900000,dflt,ENSWERCCR6_52_226,{'$numberLong': '1538437500000'},251548998,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR6_52_226/NBA_TV_HD/ccaptions/2018/10/01/63408011beca7bf184261e284ad780f2.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR6_52_226/NBA_TV_HD/ccaptions/2018/10/01/63408011beca7bf184261e284ad780f2.cc.gz,2018-10-02 00:00:23.216
3434723,{'$oid': '5bb2b5176f40ed000728b899'},KOMO_ABC_SEATTLE,{'$date': '2018-10-02T00:00:23.510Z'},900000,dflt,ENSWERCCR7_48_2,{'$numberLong': '1538437500000'},251534666,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_48_2/KOMO_ABC_SEATTLE/ccaptions/2018/10/01/01be9d70e991e6df63b19cdb35c7a77b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_48_2/KOMO_ABC_SEATTLE/ccaptions/2018/10/01/01be9d70e991e6df63b19cdb35c7a77b.cc.gz,2018-10-02 00:00:23.510
3434724,{'$oid': '5bb2b5179d1f050008c63fab'},KSTP_ABC_MINNEAPOLIS,{'$date': '2018-10-02T00:00:23.239Z'},900000,dflt,ENSWERCCR7_177_93,{'$numberLong': '1538437500000'},251538181,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_177_93/KSTP_ABC_MINNEAPOLIS/ccaptions/2018/10/01/f275a1109a1dee9a9797621e1ea35e9a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_177_93/KSTP_ABC_MINNEAPOLIS/ccaptions/2018/10/01/f275a1109a1dee9a9797621e1ea35e9a.cc.gz,2018-10-02 00:00:23.239
3434725,{'$oid': '5bb2b517b09d660009555cef'},FOX_KTTV_HD,{'$date': '2018-10-02T00:00:23.897Z'},900000,dflt,ENSWERCCR7_241_246,{'$numberLong': '1538437500000'},251537995,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_241_246/FOX_KTTV_HD/ccaptions/2018/10/01/ad74e45fa92b4710260a2820da64e743.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_241_246/FOX_KTTV_HD/ccaptions/2018/10/01/ad74e45fa92b4710260a2820da64e743.cc.gz,2018-10-02 00:00:23.897
3434726,{'$oid': '5bb2b517b09d660009555cf0'},NBC_NBC4KNBC_HD,{'$date': '2018-10-02T00:00:23.987Z'},900000,dflt,ENSWERCCR7_241_246,{'$numberLong': '1538437500000'},251540788,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_241_246/NBC_NBC4KNBC_HD/ccaptions/2018/10/01/e077e842f53b126a3e2be9efdbcf1743.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_241_246/NBC_NBC4KNBC_HD/ccaptions/2018/10/01/e077e842f53b126a3e2be9efdbcf1743.cc.gz,2018-10-02 00:00:23.987
3434727,{'$oid': '5bb2b517bf152d0008103b7d'},HGTV_EAST_HD,{'$date': '2018-10-02T00:00:23.869Z'},900000,dflt,ENSWERCCR2_ingest204,{'$numberLong': '1538437500000'},251538683,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest204/HGTV_EAST_HD/ccaptions/2018/10/01/d6d7dd888b871eaecfc4680f83b7c4bc.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest204/HGTV_EAST_HD/ccaptions/2018/10/01/d6d7dd888b871eaecfc4680f83b7c4bc.cc.gz,2018-10-02 00:00:23.869
3434728,{'$oid': '5bb2b517c1ddcd0009a07733'},WRBU_ION_ST_LOUIS,{'$date': '2018-10-02T00:00:23.020Z'},900000,dflt,ENSWERCCR7_30_30,{'$numberLong': '1538437500000'},251533725,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_30_30/WRBU_ION_ST_LOUIS/ccaptions/2018/10/01/f3d710ad0ed4863ac557f69351dd741c.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_30_30/WRBU_ION_ST_LOUIS/ccaptions/2018/10/01/f3d710ad0ed4863ac557f69351dd741c.cc.gz,2018-10-02 00:00:23.020
3434729,{'$oid': '5bb2b517c786e900088f7d5a'},WVEA_UNIVISION_TAMPA,{'$date': '2018-10-02T00:00:23.762Z'},900000,dflt,ENSWERCCR7_99_127,{'$numberLong': '1538437500000'},251538998,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_99_127/WVEA_UNIVISION_TAMPA/ccaptions/2018/10/01/57674e5bc9a3e532ec932dd1b42407bc.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_99_127/WVEA_UNIVISION_TAMPA/ccaptions/2018/10/01/57674e5bc9a3e532ec932dd1b42407bc.cc.gz,2018-10-02 00:00:23.762
3434730,{'$oid': '5bb2b517ced0680009589da8'},MTV_EAST_HD,{'$date': '2018-10-02T00:00:23.058Z'},900000,dflt,ENSWERCCR4_ingest189,{'$numberLong': '1538437500000'},251538702,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/MTV_EAST_HD/ccaptions/2018/10/01/5a0f7b075b42f637397fa74c2216d86f.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/MTV_EAST_HD/ccaptions/2018/10/01/5a0f7b075b42f637397fa74c2216d86f.cc.gz,2018-10-02 00:00:23.058
3434731,{'$oid': '5bb2b517ef23ed0007293d4e'},DISNEY_JR_HD,{'$date': '2018-10-02T00:00:23.402Z'},900000,dflt,ENSWERCCR2_ingest211,{'$numberLong': '1538437500000'},265365328,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest211/DISNEY_JR_HD/ccaptions/2018/10/01/5b299f187dcfaaa534047fd21352f891.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest211/DISNEY_JR_HD/ccaptions/2018/10/01/5b299f187dcfaaa534047fd21352f891.cc.gz,2018-10-02 00:00:23.402
3434732,{'$oid': '5bb2b517f748a80007b841d6'},SMITHSONIAN_HD,{'$date': '2018-10-02T00:00:23.770Z'},900000,dflt,ENSWERCCR7_136_147,{'$numberLong': '1538437500000'},251550925,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_136_147/SMITHSONIAN_HD/ccaptions/2018/10/01/d4d3ef932fefb2ae902f2cd64d2ab51e.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_136_147/SMITHSONIAN_HD/ccaptions/2018/10/01/d4d3ef932fefb2ae902f2cd64d2ab51e.cc.gz,2018-10-02 00:00:23.770
3434733,{'$oid': '5bb2b518187a5d000710a755'},KPIX_CBS_SF,{'$date': '2018-10-02T00:00:24.375Z'},900000,dflt,ENSWERCCR7_32_7,{'$numberLong': '1538437500000'},251540791,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_32_7/KPIX_CBS_SF/ccaptions/2018/10/01/41fad378daecf3c3bdcf8db3ef9a215b.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_32_7/KPIX_CBS_SF/ccaptions/2018/10/01/41fad378daecf3c3bdcf8db3ef9a215b.cc.gz,2018-10-02 00:00:24.375
3434734,{'$oid': '5bb2b5182b122b00071afabc'},WIVB_CBS_BUFFALO,{'$date': '2018-10-02T00:00:24.329Z'},900000,dflt,ENSWERCCR7_53_29,{'$numberLong': '1538437500000'},251546627,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_53_29/WIVB_CBS_BUFFALO/ccaptions/2018/10/01/6ca5a4c0ad4431ecb582ff8de1b627ed.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_53_29/WIVB_CBS_BUFFALO/ccaptions/2018/10/01/6ca5a4c0ad4431ecb582ff8de1b627ed.cc.gz,2018-10-02 00:00:24.329
3434735,{'$oid': '5bb2b5183a064d00071c68ca'},TNT_EAST_HD,{'$date': '2018-10-02T00:00:24.866Z'},900000,dflt,ENSWERCCR2_ingest206,{'$numberLong': '1538437500000'},251539612,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/TNT_EAST_HD/ccaptions/2018/10/01/61dc4bfa7325e2aa21d61352f3c817cf.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/TNT_EAST_HD/ccaptions/2018/10/01/61dc4bfa7325e2aa21d61352f3c817cf.cc.gz,2018-10-02 00:00:24.866
3434736,{'$oid': '5bb2b5183a064d00071c68cb'},TLC_EAST_HD,{'$date': '2018-10-02T00:00:24.904Z'},900000,dflt,ENSWERCCR2_ingest206,{'$numberLong': '1538437500000'},251535996,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/TLC_EAST_HD/ccaptions/2018/10/01/4d154c9ee2ec8a4781457a7bde6542a9.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest206/TLC_EAST_HD/ccaptions/2018/10/01/4d154c9ee2ec8a4781457a7bde6542a9.cc.gz,2018-10-02 00:00:24.904
3434737,{'$oid': '5bb2b518517c360007eef5f5'},SPORTSNET_NY_HD,{'$date': '2018-10-02T00:00:24.392Z'},900000,dflt,ENSWERCCR7_31_64,{'$numberLong': '1538437500000'},251547577,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_31_64/SPORTSNET_NY_HD/ccaptions/2018/10/01/b8c87baee651a031d8f3ae0060cf1e45.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_31_64/SPORTSNET_NY_HD/ccaptions/2018/10/01/b8c87baee651a031d8f3ae0060cf1e45.cc.gz,2018-10-02 00:00:24.392
3434738,{'$oid': '5bb2b5185c9d160008995931'},KPHO_CBS_PHOENIX,{'$date': '2018-10-02T00:00:24.352Z'},900000,dflt,ENSWERCCR7_64_195,{'$numberLong': '1538437500000'},251536149,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_64_195/KPHO_CBS_PHOENIX/ccaptions/2018/10/01/ac75086674833f77bbc7722a1aea99b8.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_64_195/KPHO_CBS_PHOENIX/ccaptions/2018/10/01/ac75086674833f77bbc7722a1aea99b8.cc.gz,2018-10-02 00:00:24.352
3434739,{'$oid': '5bb2b518657bd400072f1217'},KDEN_TELEMUNDO_DENVER,{'$date': '2018-10-02T00:00:24.001Z'},900000,dflt,ENSWERCCR7_103,{'$numberLong': '1538437500000'},251539229,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KDEN_TELEMUNDO_DENVER/ccaptions/2018/10/01/9dc72b240303ba01b536f31f65eaf1c2.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KDEN_TELEMUNDO_DENVER/ccaptions/2018/10/01/9dc72b240303ba01b536f31f65eaf1c2.cc.gz,2018-10-02 00:00:24.001
3434740,{'$oid': '5bb2b518657bd400072f121d'},KZCO_AZTECA_DENVER,{'$date': '2018-10-02T00:00:24.963Z'},900000,dflt,ENSWERCCR7_103,{'$numberLong': '1538437500000'},279667358,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KZCO_AZTECA_DENVER/ccaptions/2018/10/01/1c89e3de04749289176b63fa4960e5a8.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_103/KZCO_AZTECA_DENVER/ccaptions/2018/10/01/1c89e3de04749289176b63fa4960e5a8.cc.gz,2018-10-02 00:00:24.963
3434741,{'$oid': '5bb2b51877798a0007782046'},KUSI_INDEPENDENT_SAN_DIEGO,{'$date': '2018-10-02T00:00:24.748Z'},900000,dflt,ENSWERCCR7_1_245,{'$numberLong': '1538437500000'},251533468,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_245/KUSI_INDEPENDENT_SAN_DIEGO/ccaptions/2018/10/01/31933a0272b45397ef0761e6bae41c7a.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_1_245/KUSI_INDEPENDENT_SAN_DIEGO/ccaptions/2018/10/01/31933a0272b45397ef0761e6bae41c7a.cc.gz,2018-10-02 00:00:24.748
3434742,{'$oid': '5bb2b518ced0680009589dac'},VH_1_EAST_HD,{'$date': '2018-10-02T00:00:24.554Z'},900000,dflt,ENSWERCCR4_ingest189,{'$numberLong': '1538437500000'},251550117,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/VH_1_EAST_HD/ccaptions/2018/10/01/af20e4b3ed08cb25a4f30a77b7e22c05.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_ingest189/VH_1_EAST_HD/ccaptions/2018/10/01/af20e4b3ed08cb25a4f30a77b7e22c05.cc.gz,2018-10-02 00:00:24.554
3434743,{'$oid': '5bb2b518ec25900007579660'},DISCOVERY_EN_ESPANOL_SD,{'$date': '2018-10-02T00:00:24.616Z'},900000,dflt,ENSWERCCR4_21,{'$numberLong': '1538437500000'},251534649,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_21/DISCOVERY_EN_ESPANOL_SD/ccaptions/2018/10/01/dc63ed3e1305a9689e60647a778a3669.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR4_21/DISCOVERY_EN_ESPANOL_SD/ccaptions/2018/10/01/dc63ed3e1305a9689e60647a778a3669.cc.gz,2018-10-02 00:00:24.616
3434744,{'$oid': '5bb2b518fd697700088d8f9e'},ESPN_HD,{'$date': '2018-10-02T00:00:24.801Z'},900000,dflt,ENSWERCCR2_ingest203,{'$numberLong': '1538437500000'},251534034,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest203/ESPN_HD/ccaptions/2018/10/01/e454d1752b5bf18b7c0d56e5066303d0.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest203/ESPN_HD/ccaptions/2018/10/01/e454d1752b5bf18b7c0d56e5066303d0.cc.gz,2018-10-02 00:00:24.801
3434745,{'$oid': '5bb2b5190b5b4a0008dd89fa'},FOX_KDFW_HD,{'$date': '2018-10-02T00:00:25.561Z'},900000,dflt,ENSWERCCR7_221_130,{'$numberLong': '1538437500000'},251534659,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/FOX_KDFW_HD/ccaptions/2018/10/01/6424ac0d2d1ebb79ab07de983e1204d2.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/FOX_KDFW_HD/ccaptions/2018/10/01/6424ac0d2d1ebb79ab07de983e1204d2.cc.gz,2018-10-02 00:00:25.561
3434746,{'$oid': '5bb2b5190b5b4a0008dd89fb'},CW_KDAF_HD,{'$date': '2018-10-02T00:00:25.634Z'},900000,dflt,ENSWERCCR7_221_130,{'$numberLong': '1538437500000'},251538264,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/CW_KDAF_HD/ccaptions/2018/10/01/f61ae39dc91fed751717f1f9f5760b31.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_221_130/CW_KDAF_HD/ccaptions/2018/10/01/f61ae39dc91fed751717f1f9f5760b31.cc.gz,2018-10-02 00:00:25.634
3434747,{'$oid': '5bb2b5191644d500079455df'},WXCW_CW_FT_MYERS,{'$date': '2018-10-02T00:00:25.258Z'},900000,dflt,ENSWERCCR7_199_11,{'$numberLong': '1538437500000'},251537145,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_199_11/WXCW_CW_FT_MYERS/ccaptions/2018/10/01/6b3f089403f2b8e10a0df300a73080a6.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_199_11/WXCW_CW_FT_MYERS/ccaptions/2018/10/01/6b3f089403f2b8e10a0df300a73080a6.cc.gz,2018-10-02 00:00:25.258
3434748,{'$oid': '5bb2b51921cb35000749149c'},WKCF_CW_ORLANDO,{'$date': '2018-10-02T00:00:25.421Z'},900000,dflt,ENSWERCCR7_70_75,{'$numberLong': '1538437500000'},251538253,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_70_75/WKCF_CW_ORLANDO/ccaptions/2018/10/01/14b03e27f4751bcf6fa4ee1936ad187c.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR7_70_75/WKCF_CW_ORLANDO/ccaptions/2018/10/01/14b03e27f4751bcf6fa4ee1936ad187c.cc.gz,2018-10-02 00:00:25.421
3434749,{'$oid': '5bb2b519391f8000074c1eb8'},NATGEO_HD,{'$date': '2018-10-02T00:00:25.968Z'},900000,dflt,ENSWERCCR2_ingest205,{'$numberLong': '1538437500000'},251537946,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest205/NATGEO_HD/ccaptions/2018/10/01/bdcda57b0a89d924bf14323f3521b2f2.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest205/NATGEO_HD/ccaptions/2018/10/01/bdcda57b0a89d924bf14323f3521b2f2.cc.gz,2018-10-02 00:00:25.968
3434750,{'$oid': '5bb2b5194d3fef00079b1b53'},E_ENTERTAINMENT_EAST_SD,{'$date': '2018-10-02T00:00:25.546Z'},900000,dflt,ENSWERCCR2_ingest210,{'$numberLong': '1538437500000'},251533616,{'$date': '2018-10-01T23:45:00.000Z'},https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest210/E_ENTERTAINMENT_EAST_SD/ccaptions/2018/10/01/90165677c614fda2e4a4fc55935fc8a1.cc,https://s3.amazonaws.com/adm-mpeg-dash/gnvideostream/ENSWERCCR2_ingest210/E_ENTERTAINMENT_EAST_SD/ccaptions/2018/10/01/90165677c614fda2e4a4fc55935fc8a1.cc.gz,2018-10-02 00:00:25.546
